@relation artiset
@attribute atr1 real [0.0, 1.0]
@attribute atr2 real [0.0, 1.0]
@attribute out {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs atr1, atr2
@outputs out
@data
0.626290131904395, 0.7731620457490321, 7
0.7948172273348776, 0.7194728588464627, 7
0.2953415085819662, 0.4307439037296351, 3
0.6952380830950446, 0.39112488192371553, 5
0.694023549711778, 0.012429356232822486, 4
0.8124755543719688, 0.047087343665901726, 4
0.9165231358301282, 0.5658305175987558, 6
0.35810665803732045, 0.019970262802797567, 2
0.8835359241989829, 0.22152150779367785, 5
0.005283539111533342, 0.8129741963750258, 3
0.6036800756797873, 0.6325717987783293, 6
0.7750496837400527, 0.39407640588639725, 5
0.645743853901098, 0.16230404507321539, 4
0.8631155679327414, 0.20101527342682524, 5
0.07099197860414175, 0.5491066538893729, 2
0.4344602520614663, 0.2529256304954408, 3
0.6354174713045648, 0.55932989099798, 5
0.3876986723034067, 0.4871439805500709, 4
0.6069072681202645, 0.8608079623431936, 7
0.17190029636274873, 0.756326908963513, 4
0.28682879879293643, 0.19056774555719025, 2
0.6310810376378543, 0.19371310618917426, 4
0.020355324466886593, 0.2386354128906184, 0
0.6414906047224903, 0.6814066140898206, 6
0.885394136718863, 0.5775931406087436, 6
0.7871679266095668, 0.2920781127024169, 5
0.6020004028375587, 0.6180522745744332, 6
0.5459912885189342, 0.8331861771307708, 7
0.32425359687746047, 0.7015277910942723, 5
0.7686345860442767, 0.8833570230359927, 8
0.6805684805392985, 0.42384038593186746, 5
0.7881529275456126, 0.6516914055867621, 6
0.34548533655246283, 0.006303379696644074, 2
0.2898174736900102, 0.2019815551563583, 2
0.055626023716565776, 0.2880974716588277, 0
0.8028262224444377, 0.37855002338780885, 5
0.19642940181728274, 0.6888930056191654, 4
0.597762137107304, 0.3428968068170568, 4
0.11276016730655969, 0.8525632151690594, 4
0.20574950355163724, 0.15827297615636837, 1
0.9007166152248869, 0.18312316502980563, 5
0.3071846570665925, 0.412421807227777, 3
0.5880589264579489, 0.6368165162029913, 6
0.7923142866611311, 0.019435010141891862, 4
0.44698507563902135, 0.10167467880384162, 3
0.6397526893991436, 0.5670155382985652, 5
0.41214327734301826, 0.752104562902919, 6
0.23547200087095732, 0.7763170951982973, 5
0.964921544726658, 0.3081041995485242, 5
0.15000587048217584, 0.5172986397848236, 2
0.4629835388312874, 0.27191577532345634, 3
0.37354929979051066, 0.7697715220338757, 6
0.9257018100804929, 0.9684004171128802, 9
0.7265400709290184, 0.2431071255047501, 4
0.15576077373871988, 0.8831633334905823, 5
0.27712083136405274, 0.08311774979673703, 2
0.4357134920949134, 0.7020337122422091, 5
0.9265479676856004, 0.0190702792694184, 4
0.7170326731809832, 0.17367198982790633, 4
0.423672461699382, 0.3782928807835746, 4
0.39701336119128294, 0.21963291468719315, 3
0.20274441596856752, 0.5649783361781209, 3
0.7555098644688301, 0.924382811009202, 8
0.5193467549243512, 0.797257880454144, 7
0.0425252480892534, 0.12873231726979906, 0
0.31655634031491675, 0.7199459385791387, 5
0.8728933953445935, 0.7032773841349442, 7
0.9981514862955095, 0.04392854833523241, 5
0.2748225116465055, 0.7992993749381102, 5
0.30753849915132203, 0.3344990465540828, 3
0.6900811488856418, 0.39223669327166655, 5
0.24209002126341328, 0.012034663973602422, 2
0.6645649061032616, 0.7579900968041896, 7
0.36010073604709925, 0.762625554218614, 5
0.5723057821258338, 0.3012957104957299, 4
0.37949498213109756, 0.7449352599006627, 5
0.2399445745076877, 0.39193796916840906, 2
0.707267017823119, 0.4332390248270608, 5
0.2702234087589269, 0.9090270939595841, 6
0.11896368419569403, 0.7522218288804946, 3
0.923225790387554, 0.5216054369430644, 6
0.33353651022218955, 0.01776522708182371, 2
0.08014163795902218, 0.4297090912051408, 1
0.45475333711227517, 0.1226872845086503, 3
0.6079984343894255, 0.9710968073441989, 8
0.016246686053791537, 0.13852611356766587, 0
0.73088034802118, 0.5385010198922032, 6
0.7273129006081112, 0.84087751117858, 8
0.4663144625742257, 0.25679346720970164, 3
0.7795643722904315, 0.5230859267249245, 6
0.5904089456779854, 0.3578162357399892, 4
0.1943959797571544, 0.6017680320315844, 3
0.18169764052712434, 0.03844255523616835, 1
0.4723104740111479, 0.26648144298251497, 3
0.27143202201937344, 0.5121930791457482, 3
0.9741488580239478, 0.35118259162163223, 5
0.07091195526484673, 0.7965928717335764, 3
0.38747309040977995, 0.09182414458338051, 3
0.529020873700429, 0.24789794131960619, 4
0.8599933894935572, 0.6599121860243251, 7
0.3051269557438091, 0.2091866272011942, 2
0.12608311816630302, 0.31662780596556506, 1
0.7384529140122116, 0.6772454756933106, 6
0.1408239854637311, 0.9877143530637523, 6
0.6101777613570224, 0.6296634147424828, 6
0.025112760405092915, 0.09402719752729027, 0
0.554235103440402, 0.29965691069906275, 4
0.8389729940716013, 0.5490730355511803, 6
0.44170752610382447, 0.5616641971920021, 5
0.21307222723681618, 0.37415548945807187, 2
0.11828933085180804, 0.3446441923589554, 1
0.38024039937433873, 0.1356716348946323, 3
0.29794754646557253, 0.7161699285280727, 5
0.31861680988000374, 0.609088389654621, 4
0.5629081335185034, 0.7838473451129707, 7
0.23066996219144775, 0.8187008020962223, 5
0.40707568706385666, 0.6328525105078785, 5
0.2855940801138287, 0.6408676941021637, 4
0.6304989590639698, 0.8317362642954865, 7
0.16010587681036803, 0.43075300570840624, 2
0.1817662158976946, 0.4852508180110239, 2
0.5722937836048435, 0.9771229458303844, 8
0.49984724996232577, 0.9795179139560325, 8
0.8095914069950066, 0.879516194342435, 8
0.09507497340640325, 0.5499748193048297, 2
0.4707684282497814, 0.3019128182167524, 4
0.09823069816417473, 0.0021558145886347857, 0
0.5364087809111603, 0.43822839384085965, 4
0.6568152146635913, 0.8204522064148855, 7
0.9013297568499955, 0.5073391680885382, 6
0.8917561514661584, 0.6773164683277663, 7
0.24009844416627724, 0.6440452777449241, 4
0.396554983889459, 0.11939112118635364, 3
0.8533284708312854, 0.6540786467992314, 7
0.9143579643077159, 0.2738090474600072, 5
0.6813728026548326, 0.42066662420460543, 5
0.017638846055506474, 0.6013369835246233, 1
0.6281838508860336, 0.6735446715604518, 6
0.7572497912964137, 0.9822516874657402, 9
0.4396322534878586, 0.15923476319127594, 3
0.2874488862335133, 0.3795264894602298, 3
0.9298765678675894, 0.7991433690761496, 8
0.314533932629269, 0.11723509518070507, 2
0.11788942669921576, 0.825671742141892, 4
0.5212616558711877, 0.17836104599549907, 4
0.23223516302502856, 0.7805638483034965, 5
0.2558760235584834, 0.08606798718351527, 2
0.2144686361684146, 0.6038625753367178, 3
0.4181661031026491, 0.97291051533112, 8
0.1260175822626931, 0.8813273703571429, 5
0.7930967081415172, 0.5005648756620895, 6
0.5143958525570642, 0.5423008384756682, 5
0.805704642988292, 0.7064809255541055, 7
0.8495239019414584, 0.8514805407020688, 8
0.608685403562029, 0.7738129607692427, 7
0.11022339981643259, 0.891388213555555, 5
0.16240677179284913, 0.3792377737645706, 2
0.8108445742743239, 0.026262430282169458, 4
0.6262819356487997, 0.6422951654466996, 6
0.44499977143987546, 0.8290427447153863, 6
0.26637413310759117, 0.5527849414549453, 3
0.8044773884822208, 0.5948952529885594, 6
0.1135179738345673, 0.029712579022117325, 1
0.48779485180810933, 0.6462478160911612, 5
0.43843687941303655, 0.23828950669525262, 3
0.1647871271669037, 0.36709383707602705, 2
0.33428529856532274, 0.9427207906774288, 7
0.036703171372083676, 0.3887065254886177, 1
0.03925573672004945, 0.007078428806481463, 0
0.17267055402758902, 0.5127958570069051, 2
0.3212951818508234, 0.0795890351537828, 2
0.70718487207226, 0.9520832778493631, 9
0.7987925231593621, 0.16101039935514816, 4
0.44011473255487, 0.8909492192665781, 7
0.9443227131599458, 0.33848644009307094, 5
0.5407715855666375, 0.5578508375484944, 5
0.2961847428347004, 0.8941128015167715, 6
0.22590995080007237, 0.9008757229835781, 6
0.8848099800632775, 0.8854861334344873, 8
0.1257381589535861, 0.7464865161330771, 3
0.3872617449504976, 0.7672235846473483, 6
0.8286209609084985, 0.9922549595864071, 9
0.10127152560933872, 0.4199457622035362, 1
0.11987410253873831, 0.22423127440896584, 1
0.28569095404325284, 0.2665753806553368, 2
0.23315612927010154, 0.22024408897604708, 2
0.5018709687487287, 0.5454867340496521, 5
0.4920546273749705, 0.4622867830121765, 4
0.47696778642801596, 0.01574338442343648, 3
0.8409412302344248, 0.7181960890811159, 7
0.5601074979809988, 0.22004560754600244, 4
0.7014300591197679, 0.41972987222811864, 5
0.33255189618355085, 0.9592524849242438, 7
0.18279891923039837, 0.42874910468365135, 2
0.2137932696635808, 0.6234406782854278, 3
0.26280559681244875, 0.6751067017217698, 4
0.9671154011397359, 0.25518275004527036, 5
0.4631886809481073, 0.4877123109679756, 4
0.09337278719089726, 0.1656342951001777, 1
0.7334522072174816, 0.40030833020296497, 5
0.7091950317176485, 0.2591572285302688, 4
0.8769863472249887, 0.12864091489897778, 5
0.7247991107260926, 0.8238972251132032, 8
0.6439815589181855, 0.620206590351287, 6
0.8417124180270997, 0.3938530951185477, 5
0.9814332156625968, 0.02937858706135188, 5
0.2961949357497399, 0.8681439088553772, 6
0.47382500387877113, 0.391453162129601, 4
0.6812214791972354, 0.7580699064924536, 7
0.7304236346848421, 0.5743041973968245, 6
0.3229269293401811, 0.9669924103664118, 7
0.5913688913720528, 0.635555020382938, 6
0.5133735116621957, 0.043339729554650486, 3
0.46180830632316006, 0.01693400747985796, 3
0.41953700732410526, 0.4218815180424089, 4
0.8257258456572382, 0.177776666827825, 5
0.6057633877466166, 0.8206404314323704, 7
0.7058615045929696, 0.7016861734790097, 7
0.8122081141820884, 0.36260469298559783, 5
0.4064330276335044, 0.2376165661367432, 3
0.4061636829034906, 0.22966646486217435, 3
0.5868666024139402, 0.6600656925615667, 6
0.16564109495633372, 0.5129230789573496, 2
0.7502207833805423, 0.8438381648413762, 8
0.03418620315032894, 0.09818582469267034, 0
0.25897154389272226, 0.8964564926531559, 6
0.9438169202029875, 0.867690523466789, 8
0.9441335106433321, 0.013130859097505665, 4
0.37782246283108056, 0.06536407040137149, 3
0.4583413229872272, 0.03836397158910532, 3
0.6726541877892204, 0.3883183092156083, 5
0.063732591340661, 0.13397861234394393, 0
0.7302207832987867, 0.3632753984441619, 5
0.34152200602301086, 0.9034872642545148, 6
0.09714396087617794, 0.8881688041153749, 4
0.15840053179821967, 0.14190664766945715, 1
0.8577843041897238, 0.931175747101747, 9
0.771021853505377, 0.041034937790034975, 4
0.12892684645076313, 0.3687923795928938, 1
0.7031001270281758, 0.39963834973520795, 5
0.2846685778687198, 0.04867603432696899, 2
0.4973582567667324, 0.9039075574315306, 7
0.23828780809421368, 0.4468189881302115, 3
0.16325389817683122, 0.8953238407325094, 5
0.852255716671146, 0.21078833881497883, 5
0.9860496642429697, 0.7312932561899256, 7
0.06904236979511169, 0.8552912814247365, 4
0.3109166215416199, 0.7889572910551271, 5
0.9727828422830814, 0.7229121054477542, 7
0.6971923697177426, 0.8979678314524079, 8
0.19275524137495803, 0.46683465618770736, 2
0.26904464423663255, 0.21808779410023382, 2
0.7525875330175928, 0.7724075165656866, 7
0.08907630205089989, 0.4540103123261552, 1
0.11944019998780353, 0.31631013125380725, 1
0.246710071555982, 0.21460624688752683, 2
0.16851761636562157, 0.7164317256108325, 4
0.28173300508581167, 0.4584896513135812, 3
0.8006799575077926, 0.14343044725234377, 4
0.091394192626572, 0.8981085298716737, 4
0.2269701161682296, 0.7721487977469484, 4
0.3618261382204858, 0.7377704986199926, 5
0.44614602877023257, 0.44110920988177826, 4
0.151061260629339, 0.5300510829677786, 2
0.7236962791376967, 0.6971732054436258, 7
0.9290020003506181, 0.7060935422567446, 7
0.5574868209317818, 0.300591085604926, 4
0.04277123756086354, 0.1751600273172601, 0
